Date,Ticker,Open,High,Low,Close,Volume
2016-09-30,AAPL,25.740168003580504,25.94845225875798,25.58910621359226,25.87520980834961,145516400
2016-10-03,AAPL,25.797386922770695,25.875208003159123,25.698967223190934,25.75389862060547,86807200
2016-10-04,AAPL,25.877496222342135,26.163599804302354,25.77907652029831,25.8637638092041,118947200
2016-10-05,AAPL,25.955318465634114,26.014828502290214,25.79281183336047,25.87520980834961,85812400
2016-10-06,AAPL,26.0239841495634,26.170469060900054,25.893520970834256,26.067472457885742,115117200
2016-10-07,AAPL,26.163603093580928,26.220823817166742,25.98049782584907,26.106382369995117,97433600
2016-10-10,AAPL,26.326106405350398,26.722074530767596,26.257442593485038,26.561857223510742,144944000
2016-10-11,AAPL,26.939510363601958,27.166105639172304,26.596186093481776,26.619075775146484,256164000
2016-10-12,AAPL,26.85940410948806,27.003601433377614,26.72207473845233,26.857114791870117,150347200
2016-10-13,AAPL,26.731229029386608,26.880003235410353,26.486324442696798,26.774717330932617,140769600
2016-10-14,AAPL,26.980707417191088,27.047083647551357,26.809045294402,26.923486709594727,142608800
2016-10-17,AAPL,26.854827374308645,26.971556379926877,26.72894109816619,26.905181884765625,94499600
2016-10-18,AAPL,27.049372211343297,27.056238416665614,26.882286981471605,26.886865615844727,98214000
2016-10-19,AAPL,26.836516840135722,26.953247594229147,26.046871627343243,26.8067626953125,80138400
2016-10-20,AAPL,26.747253906948913,26.866272238030678,26.625946258085435,26.79302978515625,96503200
2016-10-21,AAPL,26.73580360475311,26.75869328542046,26.61449598066098,26.6877384185791,92770800
2016-10-24,AAPL,26.80218379106691,26.94866868851393,26.779295853260383,26.928070068359375,94154800
2016-10-25,AAPL,26.99672980593413,27.090572606881956,26.850244930602738,27.06539535522461,192516000
2016-10-26,AAPL,26.163597996001634,26.481745017453612,25.934715146252724,26.456567764282227,264536800
2016-10-27,AAPL,26.410787562774367,26.51836276391739,26.115528525457538,26.202505111694336,138248000
2016-10-28,AAPL,26.06289532854449,26.369597563133876,25.966763187546174,26.028562545776367,151446800
2016-10-31,AAPL,26.012539163976705,26.145291650936002,25.909540822203006,25.987361907958984,105677600
2016-11-01,AAPL,25.96904597446424,26.03999909376666,25.29841920516862,25.518146514892578,175303200
2016-11-02,AAPL,25.497555763718104,25.71499382324578,25.458646089274286,25.54104232788086,113326800
2016-11-03,AAPL,25.531834243303255,25.64226108581835,25.202851276505207,25.26726722717285,107730400
2016-11-04,AAPL,24.96819331187081,25.36389333452078,24.87156937755949,25.03951072692871,123348000
2016-11-07,AAPL,25.32479147908192,25.42371651435973,25.18215485106164,25.400711059570312,130240000
2016-11-08,AAPL,25.377703650013498,25.702086352165576,25.23736809513683,25.550247192382812,97016800
2016-11-09,AAPL,25.27876923832055,25.610053278444553,24.857764485066493,25.508827209472656,236705600
2016-11-10,AAPL,25.557148915104918,25.557148915104918,24.347044789302654,24.797958374023438,228538000
2016-11-11,AAPL,24.643811225593108,25.04641268693562,24.51267824839253,24.945186614990234,136575600
2016-11-14,AAPL,24.779543424410114,24.8025488700783,23.944433635754226,24.319427490234375,204702000
2016-11-15,AAPL,24.517282287264077,24.772646821194414,24.422959414978134,24.64151382446289,129058000
2016-11-16,AAPL,24.547186171059305,25.359292328299528,24.524180723718356,25.3040771484375,235362000
2016-11-17,AAPL,25.262666214510148,25.386897734297026,25.03721037709193,25.29487419128418,110528000
2016-11-18,AAPL,25.241971528981058,25.430619074736104,25.228168606551396,25.3201904296875,113715600
2016-11-21,AAPL,25.333990290230282,25.76419767272217,25.30868376711859,25.704383850097656,117058400
2016-11-22,AAPL,25.75499298387835,25.86312052717091,25.628462134121555,25.72048568725586,103862000
2016-11-23,AAPL,25.619264290377405,25.653773348516676,25.38230478246663,25.589357376098633,109705600
2016-11-25,AAPL,25.566348190163666,25.736592395764816,25.52493767463953,25.71818733215332,45903600
2016-11-28,AAPL,25.635365945561322,25.874626503582014,25.626163413883205,25.667573928833008,108776000
2016-11-29,AAPL,25.48582580442763,25.77339831396523,25.32248482963467,25.64226531982422,114115200
2016-11-30,AAPL,25.674477052330815,25.812511526039412,25.368499436220993,25.426013946533203,144649200
2016-12-01,AAPL,25.39150476644213,25.522637770046657,25.083226101264454,25.18905258178711,148347600
2016-12-02,AAPL,25.11542977784512,25.32708270259954,25.041811292921707,25.28337287902832,106112000
2016-12-05,AAPL,25.306378819889094,25.313280278734737,24.903777338663584,25.101627349853516,137298000
2016-12-06,AAPL,25.191348802396664,25.389198805553196,25.12003139028318,25.29487419128418,104782000
2016-12-07,AAPL,25.136135021878374,25.58014698705001,25.113129575252483,25.543336868286133,119994800
2016-12-08,AAPL,25.504226278808364,25.86541721561157,25.444410716126722,25.794099807739258,108273200
2016-12-09,AAPL,25.83781952475354,26.387658134284187,25.83781952475354,26.21511459350586,137610400
2016-12-12,AAPL,26.063269759954103,26.45666871015022,25.879222666845706,26.065570831298828,105497600
2016-12-13,AAPL,26.18980365187071,26.66832474553946,26.169099272965543,26.500383377075195,174935200
2016-12-14,AAPL,26.465874323696543,26.732740709071145,26.45207140442643,26.500383377075195,136127200
2016-12-15,AAPL,26.544094797742623,26.85467454156549,26.50958749749872,26.645320892333984,186098000
2016-12-16,AAPL,26.794857652865684,26.80175911257715,26.606210148204177,26.679828643798828,177404400
2016-12-19,AAPL,26.64071552808017,27.004205812649772,26.629211926678533,26.83396339416504,111117600
2016-12-20,AAPL,26.856969099908948,27.031813662716168,26.84316618225683,26.90528106689453,85700000
2016-12-21,AAPL,26.87077966419176,27.008814136586548,26.86617752049659,26.930593490600586,95132800
2016-12-22,AAPL,26.767251406445986,26.804061533698256,26.60391041597186,26.753448486328125,104343600
2016-12-23,AAPL,26.592406211739476,26.806360244750977,26.592406211739476,26.806360244750977,56998000
2016-12-27,AAPL,26.80635457374884,27.10083025720737,26.79945311530583,26.976598739624023,73187600
2016-12-28,AAPL,27.036418919415244,27.151447934441215,26.73274238995481,26.861576080322266,83623600
2016-12-29,AAPL,26.790249957476107,26.94208906047427,26.77874811207514,26.85466766357422,60158000
2016-12-30,AAPL,26.83626947796643,26.96280034100216,26.555598401292904,26.645320892333984,122345200
2017-01-03,AAPL,26.64071913486251,26.762649603333717,26.401458585981693,26.72123908996582,115127600
2017-01-04,AAPL,26.652222419559344,26.804061561829098,26.62921696760427,26.69133186340332,84472400
2017-01-05,AAPL,26.668327718739967,26.88458283916623,26.643021193787806,26.827068328857422,88774400
2017-01-06,AAPL,26.866173921837206,27.183655096543283,26.794856500946796,27.126140594482422,127007600
2017-01-09,AAPL,27.13534272038212,27.475829361813165,27.133043403931662,27.374603271484375,134247600
2017-01-10,AAPL,27.3239857941859,27.464321303849857,27.21586001684107,27.402206420898438,97848400
2017-01-11,AAPL,27.317092703174026,27.590862347722897,27.284884716192234,27.54945182800293,110354400
2017-01-12,AAPL,27.353899673806367,27.445923235352577,27.195159074019244,27.434419631958008,108344800
2017-01-13,AAPL,27.402216207444223,27.51954631181525,27.333198086001563,27.386112213134766,104447600
2017-01-17,AAPL,27.22506128906631,27.66217181460391,27.19745545400704,27.606958389282227,137759200
2017-01-18,AAPL,27.606959198221134,27.72198819488039,27.540242169534384,27.604658126831055,94852000
2017-01-19,AAPL,27.468927386690293,27.62766622376003,27.46202592706161,27.55634880065918,102389200
2017-01-20,AAPL,27.710483781160775,27.710483781160775,27.544843505195725,27.606958389282227,130391600
2017-01-23,AAPL,27.60696305500064,27.793309493956794,27.554048936855708,27.625368118286133,88200800
2017-01-24,AAPL,27.503433666464463,27.629964509038164,27.491930064774497,27.60005760192871,92844000
2017-01-25,AAPL,27.703578638103522,28.090076074361395,27.671370664682275,28.03946304321289,129510400
2017-01-26,AAPL,27.991155606248086,28.168301243893303,27.975051616935176,28.053272247314453,105350400
2017-01-27,AAPL,28.09928791224563,28.147599888382786,27.975056364234295,28.05557632446289,82251600
2017-01-30,AAPL,27.82091277645912,27.981952667236328,27.7587978915031,27.981952667236328,121510000
2017-01-31,AAPL,27.871524887513246,27.926738311770396,27.749594437810618,27.91753578186035,196804000
2017-02-01,AAPL,29.22426459752385,30.02026674415808,29.21966421026375,29.619964599609375,447940000
2017-02-02,AAPL,29.44282796012069,29.767208875316427,29.39681530020404,29.569358825683594,134841600
2017-02-03,AAPL,29.518742867675616,29.721195040945894,29.48423557014394,29.69588851928711,98029200
2017-02-06,AAPL,29.70739189237126,30.0225702420806,29.65447602268937,29.97425651550293,107383600
2017-02-07,AAPL,30.031766639111467,30.388357203952918,30.011062263771247,30.259525299072266,152735200
2017-02-08,AAPL,30.218120681177513,30.41827002431868,30.188212016880424,30.37685775756836,92016400
2017-02-09,AAPL,30.4184436905168,30.603288725916276,30.29598460376013,30.596357345581055,113399600
2017-02-10,AAPL,30.605602002606165,30.71650761528476,30.51086843574748,30.527040481567383,80262000
2017-02-13,AAPL,30.74886077555563,30.919843083711402,30.672612051335886,30.797380447387695,92141600
2017-02-14,AAPL,30.838968783082613,31.21327745462507,30.788136306005725,31.197105407714844,132904800
2017-02-15,AAPL,31.312634618691856,31.485926200920584,31.10468260464162,31.310321807861328,142492400
2017-02-16,AAPL,31.347289480262962,31.400431241504915,31.15551305202995,31.273353576660156,90338400
2017-02-17,AAPL,31.215585815851153,31.384255269949772,31.215585815851153,31.35883903503418,88792800
2017-02-21,AAPL,31.476681219848377,31.59683103435728,31.418917360553394,31.585277557373047,98028800
2017-02-22,AAPL,31.52288841982405,31.682317219483558,31.44895252071614,31.680007934570312,83347600
2017-02-23,AAPL,31.74239038798178,31.76549381144753,31.4928501454238,31.545991897583008,83152800
2017-02-24,AAPL,31.40273918712252,31.57603073120117,31.257173161896297,31.576030731201172,87106400
2017-02-27,AAPL,31.68694520954043,31.75626255171669,31.488237375635933,31.6384220123291,81029600
2017-02-28,AAPL,31.67308258194368,31.75626268778631,31.5852803797691,31.65228843688965,93931600
2017-03-01,AAPL,31.860239926216643,32.38242404064438,31.793235388439577,32.29924392700195,145658400
2017-03-02,AAPL,32.347759930593156,32.41245516840426,32.061249930553956,32.10746383666992,104844000
2017-03-03,AAPL,32.06586539606659,32.30847425050728,32.02196430970943,32.29692077636719,84432400
2017-03-06,AAPL,32.20218284325974,32.29460709818106,32.02427276308277,32.19525146484375,87000000
2017-03-07,AAPL,32.13058271271785,32.34315338567785,32.0681967299665,32.23686981201172,69785200
2017-03-08,AAPL,32.105157184096726,32.30155574588277,32.0751223701116,32.1167106628418,74828800
2017-03-09,AAPL,32.05663667525155,32.06818662806942,31.66615237296343,32.04277038574219,88623600
2017-03-10,AAPL,32.17447553943943,32.19989178322456,32.03353155583584,32.1490592956543,78451200
2017-03-13,AAPL,32.082050798304046,32.21605985740259,32.07511941682055,32.16291809082031,69686800
2017-03-14,AAPL,32.18601793683025,32.266885211484286,32.07973090151632,32.1143913269043,61236400
2017-03-15,AAPL,32.21142788478592,32.521041214317535,32.12362572169116,32.454036712646484,102767200
2017-03-16,AAPL,32.51411445453541,32.5834317760032,32.407827424868074,32.50718307495117,76928000
2017-03-17,AAPL,32.57881607322998,32.57881607322998,32.32234440141568,32.34545135498047,175540000
2017-03-20,AAPL,32.44017885400737,32.69434122074406,32.40089985653458,32.68510055541992,86168000
2017-03-21,AAPL,32.83528396089231,32.994712755487875,32.28537096518604,32.310787200927734,158119600
2017-03-22,AAPL,32.313109907341975,32.71745699257551,32.292312234910746,32.675865173339844,103440800
2017-03-23,AAPL,32.63889508188591,32.712834526079405,32.488710433604666,32.56033706665039,81385200
2017-03-24,AAPL,32.69433996189426,32.74979452858138,32.42862765513974,32.49563217163086,89582400
2017-03-27,AAPL,32.20681260478574,32.6296444169478,32.0288989566286,32.55108642578125,94300400
2017-03-28,AAPL,32.55802651752383,33.281227727729544,32.49101845812078,33.22577667236328,133499200
2017-03-29,AAPL,33.19804055798778,33.38519840692117,33.084825660277524,33.299705505371094,116760000
2017-03-30,AAPL,33.31587881516693,33.38750542533572,33.15645002446834,33.255802154541016,84829200
2017-03-31,AAPL,33.207294619261525,33.33437584126324,33.0432436734726,33.19343185424805,78646800
2017-04-03,AAPL,33.204976232250445,33.299706275752946,33.052478807647475,33.20266342163086,79942800
2017-04-04,AAPL,33.098688727826826,33.47761947345894,33.080203871256245,33.449893951416016,79565600
2017-04-05,AAPL,33.3228255391489,33.60933563737764,33.22809193502159,33.276615142822266,110871600
2017-04-06,AAPL,33.338994412516456,33.39213971257066,33.14490865107397,33.19343185424805,84596000
2017-04-07,AAPL,33.209595422953385,33.313569659625706,33.10331190124426,33.119483947753906,66688800
2017-04-10,AAPL,33.17956349994475,33.24425874286062,33.01782186702875,33.08020782470703,75733600
2017-04-11,AAPL,33.02707408133784,33.12180768348435,32.361633106140886,32.72439193725586,121517600
2017-04-12,AAPL,32.71745766901742,32.84453536364532,32.581132255129475,32.763668060302734,81400000
2017-04-13,AAPL,32.78908183353735,32.897678183969354,32.59037399291992,32.59037399291992,71291600
2017-04-17,AAPL,32.689724731172724,32.78214902839294,32.54878076283502,32.77059555053711,66328400
2017-04-18,AAPL,32.673553715856414,32.81911625943817,32.60423637215595,32.625030517578125,58790000
2017-04-19,AAPL,32.78213296922041,32.8098584819912,32.45172199766142,32.50486373901367,69313600
2017-04-20,AAPL,32.62965681789803,33.02245044863824,32.615794052497215,32.91154479980469,93278400
2017-04-21,AAPL,32.91153623295304,32.96698728012244,32.77521437449348,32.872257232666016,69283600
2017-04-24,AAPL,33.156453193579374,33.26042742878248,33.082513765934344,33.18880081176758,68537200
2017-04-25,AAPL,33.25118646452234,33.47992907478972,33.241942273336754,33.394439697265625,75486000
2017-04-26,AAPL,33.38057959462292,33.41061792992952,33.12873001195959,33.19804382324219,80164800
2017-04-27,AAPL,33.25350712370632,33.30896171291005,33.11256312773726,33.22346878051758,56985200
2017-04-28,AAPL,33.29277364954495,33.34129683760354,33.103310044002505,33.19110870361328,83441600
2017-05-01,AAPL,33.52615333013811,34.01136774840602,33.493805702253574,33.86811447143555,134411600
2017-05-02,AAPL,34.08992775152736,34.217008984757335,33.92818960270159,34.0829963684082,181408800
2017-05-03,AAPL,33.639367318988945,34.078374857222194,33.33437591117212,33.97901916503906,182788000
2017-05-04,AAPL,33.854242838931896,33.99749607838162,33.690191931153905,33.85655212402344,93487600
2017-05-05,AAPL,33.90969357549422,34.42263691120523,33.90969357549422,34.41801834106445,109310800
2017-05-08,AAPL,34.43417579167728,35.5132037673429,34.43417579167728,35.35377502441406,195009600
2017-05-09,AAPL,35.55250166092058,35.78586992640068,35.455458793091545,35.580230712890625,156521600
2017-05-10,AAPL,35.49703768428148,35.56866428500854,35.145832534083304,35.41154479980469,103222800
2017-05-11,AAPL,35.36979782390908,35.74565509263949,35.337316681196974,35.717811584472656,109020400
2017-05-12,AAPL,35.89180653954682,36.29086246895266,35.88484654986236,36.21662139892578,130108000
2017-05-15,AAPL,36.19573587867911,36.344221550660954,35.973009140795185,36.12381362915039,104038800
2017-05-16,AAPL,36.17950202596057,36.20734198695468,35.89645062192659,36.070457458496094,80194000
2017-05-17,AAPL,35.63661877256113,35.86166800652939,34.73410301887703,34.8593864440918,203070800
2017-05-18,AAPL,35.09601795022325,35.57627495183137,35.06353681745834,35.39066696166992,134272800
2017-05-19,AAPL,35.585555185119176,35.72475851433993,35.411548368459925,35.51131057739258,107843200
2017-05-22,AAPL,35.7294001152807,35.863965813263476,35.47651105501651,35.727081298828125,91865600
2017-05-23,AAPL,35.93821421541674,35.93821421541674,35.5693205340456,35.683006286621094,79675600
2017-05-24,AAPL,35.69227942289396,35.768842851420054,35.420829198216694,35.57627487182617,76712000
2017-05-25,AAPL,35.666764314693346,35.8106123896768,35.50435862375579,35.69924545288086,76942400
2017-05-26,AAPL,35.72940324238091,35.78508670371627,35.56931638869759,35.638919830322266,87710400
2017-05-30,AAPL,35.59485261686273,35.829180644784344,35.573972637580326,35.652854919433594,80507600
2017-05-31,AAPL,35.7224478598426,35.768848980184664,35.353554173882166,35.441715240478516,97804800
2017-06-01,AAPL,35.536839050528435,35.57396136205059,35.31643107865565,35.53915786743164,65616400
2017-06-02,AAPL,35.63197038115358,36.065826416015625,35.471883480111885,36.065826416015625,111082800
2017-06-05,AAPL,35.80829370526987,35.83381485504756,35.60412804722725,35.71316909790039,101326800
2017-06-06,AAPL,35.70621457458622,36.14935299760263,35.67837460335736,35.83382034301758,106499600
2017-06-07,AAPL,35.96607062483511,36.18879749569685,35.84078366231808,36.047271728515625,84278400
2017-06-08,AAPL,36.01941991941855,36.08670101408541,35.822210729231124,35.95909881591797,85003200
2017-06-09,AAPL,36.00549844870563,36.00549844870563,33.87797509248136,34.564720153808594,259530800
2017-06-12,AAPL,33.813010334042374,33.89421140172117,33.06361832949146,33.738765716552734,289229200
2017-06-13,AAPL,34.142462655827934,34.2097437423721,33.676122062916065,34.010215759277344,136661600
2017-06-14,AAPL,34.2213443869501,34.2213443869501,33.37219017828201,33.678443908691406,126124800
2017-06-15,AAPL,33.25154743721436,33.52067531502955,32.994017182789065,33.476593017578125,128661600
2017-06-16,AAPL,33.358278590962286,33.52532547863764,32.99170367301799,33.0079460144043,201444400
2017-06-19,AAPL,33.330441788409985,34.04503053351135,33.330441788409985,33.95222473144531,130165600
2017-06-20,AAPL,34.07517568222191,34.07517568222191,33.62739981459031,33.643638610839844,99600400
2017-06-21,AAPL,33.761972901353,33.88957864340851,33.55084372269558,33.84317398071289,85063200
2017-06-22,AAPL,33.81997198142515,34.03573877374179,33.66916392232728,33.78749084472656,76425200
2017-06-23,AAPL,33.67150331126157,34.142481801713245,33.66686213504889,33.93831253051758,141757600
2017-06-26,AAPL,34.14478369189126,34.40231397122722,33.7294889013404,33.831573486328125,102769600
2017-06-27,AAPL,33.643643468366285,33.91045609832989,33.321150911590316,33.34667205810547,99047600
2017-06-28,AAPL,33.523005208444474,33.89885891933453,33.214432597089726,33.83389663696289,88329600
2017-06-29,AAPL,33.57403270895201,33.67147608955907,33.0102488509387,33.335060119628906,125997600
2017-06-30,AAPL,33.51372556665097,33.63205251495539,33.35827983983494,33.413963317871094,92096400
2017-07-03,AAPL,33.61349352621814,33.71093696393949,33.200517439607935,33.29331970214844,57111200
2017-07-05,AAPL,33.33739642246375,33.59260437172023,33.11234725637412,33.430198669433594,86278400
2017-07-06,AAPL,33.18193533334005,33.29329868612767,33.040409671185664,33.11465072631836,96515200
2017-07-07,AAPL,33.15410508801684,33.58332341824197,33.15410508801684,33.45107650756836,76806800
2017-07-10,AAPL,33.434846329571144,33.86174241272838,33.263158245175966,33.65525436401367,84362400
2017-07-11,AAPL,33.578670454767284,33.83852301077535,33.49746940740884,33.764278411865234,79127200
2017-07-12,AAPL,33.843169948377934,33.91509221073657,33.59956319914471,33.813011169433594,99538000
2017-07-13,AAPL,33.75732725439386,34.451035803707775,33.74340727350098,34.28398895263672,100797600
2017-07-14,AAPL,34.33039962475415,34.64593226014043,34.18191388693586,34.57864761352539,80528400
2017-07-17,AAPL,34.527595320058545,35.01017112373985,34.46959304613573,34.69927978515625,95174000
2017-07-18,AAPL,34.61576186081721,34.83153219493407,34.49279730380701,34.81993103027344,71475200
2017-07-19,AAPL,34.912730369299176,35.13081950217448,34.78976582249554,35.03801727294922,83692000
2017-07-20,AAPL,35.14938044280735,35.205063904111555,34.84544907273368,34.8802490234375,68974800
2017-07-21,AAPL,34.79903997458806,34.90344334292473,34.54150977792971,34.8640022277832,105010400
2017-07-24,AAPL,34.93594138266693,35.36747858219408,34.77817330554504,35.28627395629883,85972800
2017-07-25,AAPL,35.21898362396672,35.69228065092934,35.21898362396672,35.43707275390625,75415600
2017-07-26,AAPL,35.57859720434331,35.71315936813375,35.51131258227014,35.60411834716797,63124000
2017-07-27,AAPL,35.671403166837266,35.727086631610675,34.17494501031293,34.93129348754883,129905200
2017-07-28,AAPL,34.7758510102324,34.85473327081453,34.61344531486372,34.685367584228516,68854800
2017-07-31,AAPL,34.77816410050082,34.87792985848564,34.367510525584244,34.5067138671875,79383600
2017-08-01,AAPL,34.59256504206811,34.85241415241093,34.43247816509669,34.81297302246094,141474400
2017-08-02,AAPL,36.954415679689205,37.063460259127524,36.23054829293145,36.457916259765625,279747200
2017-08-03,AAPL,36.43703863608513,36.474160950665876,35.966060332900575,36.093666076660156,108389200
2017-08-04,AAPL,36.209663954052346,36.51823295889064,36.12149935828248,36.283905029296875,82239600
2017-08-07,AAPL,36.439355248149226,36.87089239354546,36.34887182444575,36.84537124633789,87481200
2017-08-08,AAPL,36.79665353312838,37.54604211525849,36.720090086877995,37.1400260925293,144823600
2017-08-09,AAPL,36.949772539516886,37.41611315363051,36.91497258630468,37.36738967895508,104526000
2017-08-10,AAPL,37.24394126576149,37.26723470908686,36.016454281468874,36.17716979980469,163217200
2017-08-11,AAPL,36.475303794776885,36.93415686119202,36.35185637630784,36.68027114868164,105028400
2017-08-14,AAPL,37.10884476428348,37.31614358221261,36.97607855579409,37.23229217529297,88490800
2017-08-15,AAPL,37.420962268073296,37.779657832245334,37.29984276218854,37.63990783691406,117862000
2017-08-16,AAPL,37.71910627608485,37.851868971949614,37.302177033630144,37.4885139465332,110686400
2017-08-17,AAPL,37.38834828637868,37.432603689228664,36.764120355896594,36.76877975463867,111762400
2017-08-18,AAPL,36.76878412566628,37.15077312408931,36.503255231080516,36.684932708740234,109712400
2017-08-21,AAPL,36.68495026650225,36.7757890488084,36.1282708458913,36.61740493774414,105474000
2017-08-22,AAPL,36.85496870453865,37.26723852587376,36.806057444258705,37.21599578857422,86418400
2017-08-23,AAPL,37.050629936636696,37.37671690076482,37.00637451563045,37.2625846862793,77596400
2017-08-24,AAPL,37.367394724546074,37.43960298887121,36.929507062848636,37.09720993041992,79275600
